2000         | 0.081
4000         | 0.338
6000         | 0.754
8000         | 1.464
10000        | 2.248
12000        | 3.379
14000        | 4.52
16000        | 5.962
18000        | 7.441
20000        | 9.75
22000        | 11.725
24000        | 14.46
26000        | 17.361
28000        | 19.698
30000        | 23.53
