2000         | 6e-05
4000         | 9e-05
6000         | 0.0001
8000         | 0.00011
10000        | 0.00036
12000        | 0.00055
14000        | 0.0005
16000        | 0.00065
18000        | 0.00105
20000        | 0.0009
22000        | 0.00089
24000        | 0.00098
26000        | 0.00099
28000        | 0.00096
30000        | 0.00147
