2000         | 0.00031
4000         | 0.04108
6000         | 0.12482
8000         | 0.19433
10000        | 0.14185
12000        | 0.05786
14000        | 0.96228
16000        | 0.7446
18000        | 1.36477
20000        | 1.03302
22000        | 1.96689
24000        | 1.55193
26000        | 2.06666
28000        | 2.49708
30000        | 3.18871
