2000         | 0.06574
4000         | 0.25003
6000         | 0.58019
8000         | 1.23063
10000        | 1.60369
12000        | 4.21778
14000        | 4.90237
16000        | 4.17531
18000        | 4.76439
20000        | 6.71283
22000        | 9.89304
24000        | 8.62642
26000        | 12.55334
28000        | 14.33061
30000        | 14.98425
