2000         | 0.07111
4000         | 0.32518
6000         | 0.46863
8000         | 0.95954
10000        | 1.10483
12000        | 1.8735
14000        | 3.81773
16000        | 2.82305
18000        | 4.25755
20000        | 6.8977
22000        | 6.29629
24000        | 8.71813
26000        | 9.79003
28000        | 12.09616
30000        | 14.65225
