2000         | 0.00889
4000         | 0.01398
6000         | 0.31401
8000         | 0.34077
10000        | 1.10463
12000        | 0.30816
14000        | 0.90353
16000        | 0.91571
18000        | 1.77235
20000        | 2.09269
22000        | 1.60042
24000        | 2.32031
26000        | 1.95725
28000        | 2.70475
30000        | 2.08011
