2000         | 0.08422
4000         | 0.34951
6000         | 0.77374
8000         | 1.49739
10000        | 2.27406
12000        | 3.15508
14000        | 4.47338
16000        | 6.01925
18000        | 7.30369
20000        | 8.73519
22000        | 11.32697
24000        | 13.13731
26000        | 15.64518
28000        | 18.33164
30000        | 20.82557
