2000         | 0.059
4000         | 0.231
6000         | 0.512
8000         | 0.945
10000        | 1.481
12000        | 2.101
14000        | 2.709
16000        | 3.722
18000        | 4.893
20000        | 6.322
22000        | 7.864
24000        | 9.051
26000        | 11.106
28000        | 12.745
30000        | 14.968
